stamp_abs,stamp_rel,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz
1778503979.538018942,5.186603069,-0.000154223,0.007152559,-0.002709405,0.003862316,-0.018844940,-0.002957352,0.999810584,0.007617197,-0.037714525,-0.005772150,-0.032054925,0.010920850,0.006072596
1778503979.663040876,5.311625004,-0.000406581,0.006980747,-0.003616271,0.005418040,-0.016614244,-0.000770045,0.999846998,0.010815020,-0.033237869,-0.001360573,-0.025424156,0.006548860,0.002520963
1778503979.747610092,5.396194220,0.001403797,0.005412122,-0.005937932,0.007951239,-0.014072175,-0.000826939,0.999869025,0.015884086,-0.028157534,-0.001430446,-0.010549808,-0.006242811,-0.003124515
1778503979.862904787,5.511488914,0.002211122,0.007268148,-0.008203916,0.007207674,-0.012182808,-0.001091521,0.999899214,0.014392073,-0.024381311,-0.002007802,-0.000927040,0.003169878,-0.007803274
1778503979.964060307,5.612644434,0.003327238,0.007700581,-0.010120458,0.006909679,-0.011781278,-0.002615448,0.999903304,0.013760660,-0.023598612,-0.005069013,0.005605314,0.003762300,-0.010561348
1778503980.060080767,5.708664894,0.004395877,0.007133886,-0.008773856,0.009218158,-0.009301152,-0.003122203,0.999909379,0.018380799,-0.018659262,-0.006073456,0.014399807,-0.005793205,-0.004622356
1778503980.157732964,5.806317091,0.006589582,0.005925035,-0.009387372,0.009381300,-0.008876610,-0.003606388,0.999910091,0.018700948,-0.017820232,-0.007046756,0.023592156,-0.012803698,-0.004946127
1778503980.269639969,5.918224096,0.007217646,0.005323149,-0.008478624,0.009037851,-0.011407732,-0.001473299,0.999892999,0.018045840,-0.022841641,-0.002740798,0.016950872,-0.013376246,-0.001917564
1778503980.358326674,6.006910801,0.005859087,0.004428641,-0.007725923,0.008876700,-0.014402808,-0.001622203,0.999855555,0.017712395,-0.028834250,-0.002989485,0.001203104,-0.014760524,-0.000203519
1778503980.467595816,6.116179943,0.003368705,0.003690974,-0.005871656,0.008065953,-0.015698399,0.000236816,0.999844210,0.016145484,-0.031393243,0.000727162,-0.014531832,-0.012805027,0.004071453
1778503980.571594000,6.220178127,0.001620231,0.003783188,-0.006247441,0.007258385,-0.016758065,-0.000362345,0.999833162,0.014510866,-0.033522076,-0.000481566,-0.022422060,-0.007353149,0.001858300
1778503980.671308994,6.319893122,0.000913127,0.004228172,-0.007661609,0.006356453,-0.016736133,-0.000847827,0.999839376,0.012689938,-0.033483925,-0.001483449,-0.022872162,-0.001159281,-0.002140940
1778503980.772520781,6.421104908,-0.002127044,0.006417771,-0.009491107,0.004462716,-0.016541945,-0.000810051,0.999852885,0.008902311,-0.033092293,-0.001473026,-0.030908211,0.013456421,-0.006507647
1778503980.872309685,6.520893812,-0.001498662,0.008224784,-0.007994214,0.004539999,-0.014301339,0.000094896,0.999887419,0.009085531,-0.028602495,0.000319757,-0.018484325,0.018771190,-0.000464765
1778503980.964556217,6.613140345,-0.001115316,0.009409760,-0.005805001,0.005297800,-0.014184427,0.000867258,0.999884985,0.010623457,-0.028360204,0.001885368,-0.013169494,0.018370705,0.005799212
1778503981.067510843,6.716094971,0.002525416,0.010764853,-0.005815440,0.005636386,-0.010477919,0.000061761,0.999929218,0.011275983,-0.020955193,0.000241682,0.012423056,0.017861542,0.005663622
1778503981.166056156,6.814640284,0.002857445,0.008741263,-0.003227534,0.008556791,-0.011993880,0.000507365,0.999891329,0.017129654,-0.023978769,0.001220228,0.009238131,-0.001845686,0.010498865
1778503981.273382425,6.921966553,0.004497490,0.007800633,-0.002113451,0.008524082,-0.013585951,0.001064375,0.999870806,0.017082010,-0.027153583,0.002360962,0.009612366,-0.007038508,0.010402039
1778503981.371765375,7.020349503,0.005406239,0.003089151,-0.000054472,0.011228642,-0.015141408,0.003334799,0.999816750,0.022566366,-0.030206970,0.007011667,0.005174242,-0.031329073,0.012752221
1778503981.472182274,7.120766401,0.006853698,0.002996706,0.000279038,0.008401012,-0.016689365,0.002122811,0.999823175,0.016880093,-0.033343338,0.004527818,0.001992879,-0.020059484,0.010458063
1778503981.561567545,7.210151672,0.006346863,0.003216708,-0.001370004,0.006729149,-0.017473136,0.000157475,0.999824676,0.013470073,-0.034945138,0.000550390,-0.006456535,-0.010360721,0.004072707
1778503981.668540955,7.317125082,0.006195372,0.003108500,-0.003046745,0.006474487,-0.017441640,-0.002372460,0.999824105,0.012872138,-0.034914959,-0.004521005,-0.010303205,-0.005356560,-0.001523220
1778503981.772523403,7.421107531,0.003013087,0.002692134,-0.004574907,0.006173555,-0.019231742,-0.002732044,0.999792260,0.012248843,-0.038498736,-0.005229394,-0.028318182,-0.003293550,-0.005769842
1778503981.872531414,7.521115541,0.001139668,0.003624074,-0.005727603,0.005395848,-0.017584590,-0.001388221,0.999829855,0.010747896,-0.035185438,-0.002587806,-0.030319551,0.004347788,-0.006950548
1778503981.972912312,7.621496439,-0.000926276,0.002857353,-0.005133427,0.006452416,-0.017655410,0.001758299,0.999821765,0.012973060,-0.035289159,0.003746152,-0.033727687,-0.001247752,-0.003789459
1778503982.071657419,7.720241547,0.001569415,0.003485295,-0.007171750,0.006156102,-0.015085234,0.001439448,0.999866224,0.012359918,-0.030153278,0.003065641,-0.013256864,0.002864919,-0.006979470
1778503982.170275450,7.818859577,0.001772960,0.004411836,-0.006344485,0.004639178,-0.014595331,-0.001321757,0.999881847,0.009242749,-0.029203628,-0.002508854,-0.009405648,0.010264994,-0.002822712
1778503982.272586107,7.921170235,0.003466905,0.005527744,-0.006704654,0.005629767,-0.015001317,-0.000879059,0.999871238,0.011237007,-0.030013175,-0.001589699,-0.001935115,0.011489798,-0.002976944
1778503982.372431040,8.021015167,0.003165660,0.006949636,-0.005138182,0.005228310,-0.017125432,-0.001405355,0.999838692,0.010413099,-0.034266740,-0.002632730,-0.009558245,0.015340218,0.001485509
1778503982.472590923,8.121175051,0.002939897,0.006807008,-0.004415581,0.006987422,-0.018741132,-0.001194763,0.999799239,0.013937506,-0.037500224,-0.002128640,-0.016238238,0.007237932,0.002589363
1778503982.572228909,8.220813036,0.001827138,0.006072732,-0.002472006,0.007218716,-0.018640800,-0.000932770,0.999799750,0.014410285,-0.037296248,-0.001597152,-0.022679504,0.000704997,0.006976175
1778503982.671578407,8.320162535,0.000238075,0.005052360,-0.002075678,0.008957694,-0.020120828,0.001583257,0.999756173,0.017990246,-0.040214317,0.003529074,-0.031090629,-0.008913601,0.006010647
1778503982.772676945,8.421261072,-0.001633341,0.004968154,-0.000977209,0.008320092,-0.019416441,-0.001397848,0.999775887,0.016595461,-0.038857216,-0.002473846,-0.034665847,-0.007252847,0.007366752
1778503982.852143526,8.500727654,-0.000511609,0.005188726,-0.001494197,0.008988568,-0.017783329,-0.001664230,0.999800075,0.017926668,-0.035596982,-0.003010012,-0.022999381,-0.007740548,0.005054223
1778503982.971770048,8.620354176,-0.002244338,0.005554574,-0.001410044,0.008314212,-0.019736371,-0.003703073,0.999763790,0.016491959,-0.039535293,-0.007081806,-0.030123446,-0.004004155,0.003945001
1778503983.071777344,8.720361471,-0.001570065,0.004984060,-0.000658058,0.007793088,-0.017720938,-0.001195402,0.999811886,0.015551281,-0.035461272,-0.002115484,-0.020802483,-0.006054946,0.005780516
1778503983.172361374,8.820945501,-0.001884667,0.005420649,-0.002510401,0.007135851,-0.017945060,-0.000733595,0.999813241,0.014252373,-0.035901600,-0.001211591,-0.019440707,-0.001639110,-0.000528978
1778503983.260217667,8.908801794,-0.000194491,0.006531160,-0.002587050,0.006826413,-0.019137373,-0.002466009,0.999790518,0.013565949,-0.038309766,-0.004673151,-0.014490058,0.003793625,-0.000363927
1778503983.340271235,8.988855362,-0.000496565,0.006185726,-0.002064731,0.006978459,-0.018289221,-0.000485337,0.999808267,0.013946273,-0.036586363,-0.000715706,-0.015464517,0.000897118,0.001327746
1778503983.458191872,9.106775999,-0.000646988,0.004525318,-0.003009101,0.007952082,-0.018213873,-0.002084360,0.999800317,0.015836248,-0.036461701,-0.003880800,-0.015350074,-0.008493029,-0.001588956
1778503983.557877779,9.206461906,-0.001512619,0.005799786,-0.003383416,0.006570339,-0.017824869,-0.001745796,0.999818012,0.013084748,-0.035673758,-0.003258805,-0.017396118,0.001207073,-0.002003573
1778503983.661830902,9.310415030,-0.000406176,0.005518858,-0.005286498,0.006370955,-0.016913944,-0.004369325,0.999827104,0.012599468,-0.033884196,-0.008526620,-0.009049595,0.000600903,-0.006274839
1778503983.763498068,9.412082195,0.000112291,0.007054059,-0.004684946,0.005539198,-0.017779211,-0.003577852,0.999820192,0.010956342,-0.035599184,-0.006961919,-0.009249506,0.009109566,-0.002921005
1778503983.863887310,9.512471437,0.000228077,0.005502500,-0.005740421,0.007081311,-0.020195450,-0.003217099,0.999765797,0.014041303,-0.040438024,-0.006151739,-0.014560465,-0.002444747,-0.005619121
1778503983.965700865,9.614284992,0.000782707,0.005851959,-0.006401827,0.006776103,-0.019968266,-0.003641851,0.999771019,0.013414786,-0.039987399,-0.007017087,-0.014793226,0.000801741,-0.005599456
1778503984.026135445,9.674719572,0.000287404,0.005225190,-0.005595368,0.006963361,-0.021823989,-0.002754240,0.999733784,0.013816420,-0.043688612,-0.005208070,-0.022511809,-0.002132677,-0.003240048
1778503984.143344879,9.791929007,-0.000128941,0.006237582,-0.003369888,0.007016340,-0.019997488,-0.004297651,0.999766173,0.013869083,-0.040056642,-0.008319443,-0.022767201,0.002796759,0.004347028
1778503984.267890215,9.916474342,0.000698913,0.006594184,-0.003047811,0.006900071,-0.019091697,-0.001564507,0.999792703,0.013748008,-0.038206364,-0.002866993,-0.016554113,0.002557605,0.004205226
1778503984.365286350,10.013870478,0.001544352,0.005210523,-0.003109525,0.008166046,-0.018552773,-0.001057866,0.999793974,0.016301429,-0.037123706,-0.001813541,-0.012162977,-0.006586290,0.003345413
1778503984.470198154,10.118782282,0.002475013,0.002624649,-0.003594428,0.009149905,-0.018592592,0.000972986,0.999784801,0.018345751,-0.037167933,0.002287376,-0.008929359,-0.018725498,0.001396820
1778503984.571695089,10.220279217,0.002666171,0.001550338,-0.003841630,0.007481737,-0.017971616,0.000781389,0.999810199,0.014998964,-0.035932450,0.001832583,-0.007869780,-0.015142230,0.000579274
1778503984.629877806,10.278461933,0.004058430,0.001398051,-0.003656343,0.006282835,-0.016587227,0.000370211,0.999842614,0.012583228,-0.033170663,0.000949257,0.000144154,-0.009803775,0.001414214
1778503984.771317959,10.419902086,0.004532473,0.001818108,-0.002557253,0.004052724,-0.015960172,-0.000748530,0.999864135,0.008084662,-0.031927498,-0.001368190,0.001023114,0.003400109,0.004387773
1778503984.872020483,10.520604610,0.005113688,0.003448308,-0.002032563,0.003275839,-0.016807378,-0.003353304,0.999847757,0.006441649,-0.033637951,-0.006599251,0.000275309,0.014419599,0.004658994
1778503984.971659660,10.620243788,0.005934724,0.003589348,-0.001895408,0.003757939,-0.017156411,-0.002393018,0.999842892,0.007437038,-0.034332162,-0.004659101,0.000732051,0.013708088,0.004066342
1778503985.069630623,10.718214750,0.005998071,0.005935982,-0.001921090,0.003155102,-0.017275575,-0.004182506,0.999837040,0.006168393,-0.034578802,-0.008259668,-0.001625908,0.023676733,0.003079765
1778503985.137929916,10.786514044,0.006039385,0.005216668,-0.002758520,0.004055958,-0.017701118,-0.004111855,0.999826641,0.007970030,-0.035436870,-0.008083857,-0.003510331,0.015828357,0.000450468
1778503985.237629890,10.886214018,0.007993930,0.004019688,-0.003068488,0.005669274,-0.016371474,-0.002254376,0.999847364,0.011269290,-0.032769375,-0.004324771,0.005951914,0.003787410,-0.000241100
1778503985.371744156,11.020328283,0.009913939,0.004408504,-0.004159248,0.005474358,-0.016025646,-0.003515691,0.999850414,0.010840190,-0.032090497,-0.006858455,0.010057821,0.005665129,-0.002540867
1778503985.472248793,11.120832920,0.007347526,0.006595649,-0.003556493,0.004176569,-0.018346324,-0.003564691,0.999816614,0.008226448,-0.036723949,-0.006979589,-0.007681574,0.016012820,-0.000880133
1778503985.570580721,11.219164848,0.008086357,0.005262537,-0.005315348,0.005264714,-0.017351590,-0.002783951,0.999831713,0.010437530,-0.034733636,-0.005387537,-0.003644331,0.005991321,-0.004929188
1778503985.672099113,11.320683241,0.005207079,0.005661276,-0.005068666,0.005338742,-0.018096295,-0.003692040,0.999815178,0.010549006,-0.036233250,-0.007194277,-0.017238653,0.006955533,-0.003467340
1778503985.772359848,11.420943975,0.001478399,0.006532133,-0.003598372,0.004843840,-0.019868742,-0.003107035,0.999786035,0.009569855,-0.039769565,-0.006025059,-0.032819412,0.010546803,0.000683325
1778503985.871931553,11.520515680,-0.000646030,0.004876665,-0.003386035,0.007643772,-0.020498586,-0.002251131,0.999758127,0.015204939,-0.041033183,-0.004191341,-0.036472796,-0.004900737,0.000683313
1778503985.971587896,11.620172024,-0.002405911,0.003089692,-0.003269187,0.008682289,-0.019997423,-0.001032451,0.999761799,0.017333892,-0.040013925,-0.001718539,-0.035459608,-0.015036118,0.000673367
1778503986.069931984,11.718516111,-0.002524610,0.001427894,-0.004057772,0.008504248,-0.019619076,-0.000485179,0.999771241,0.016999477,-0.039247503,-0.000636935,-0.027937318,-0.019343226,-0.001436104
1778503986.170100689,11.818684816,-0.003769281,0.002154622,-0.003603878,0.005790444,-0.017988113,-0.001273752,0.999820622,0.011540716,-0.035992295,-0.002340247,-0.024573769,-0.005760846,0.000740577
1778503986.272178650,11.920762777,-0.003173115,0.002347884,-0.003750320,0.005024375,-0.018819294,-0.002383001,0.999807437,0.009964353,-0.037664190,-0.004579237,-0.017652425,-0.000021868,0.000320236
1778503986.372480869,12.021064997,-0.001887728,0.002404414,-0.003474439,0.004710253,-0.016785896,-0.002075452,0.999845858,0.009354791,-0.033592486,-0.003994398,-0.005799842,0.002849265,0.001594971
1778503986.471788168,12.120372295,-0.000331737,0.002909574,-0.001285246,0.003235188,-0.016397264,-0.001128573,0.999859685,0.006435964,-0.032803112,-0.002151892,0.001615286,0.009240080,0.007126802
1778503986.564587831,12.213171959,0.000617122,0.004876489,-0.000566596,0.002498310,-0.016018690,-0.001972492,0.999866626,0.004935315,-0.032048449,-0.003866414,0.005600274,0.019752315,0.007568165
1778503986.649934053,12.298518181,0.003240139,0.006402195,-0.001457031,0.002729882,-0.015475944,-0.002976049,0.999872085,0.005369551,-0.030969127,-0.005869691,0.015402546,0.023526008,0.004086856
1778503986.769646168,12.418230295,0.004910307,0.007518176,0.001259241,0.004057481,-0.016255903,-0.001805648,0.999858001,0.008059455,-0.032527578,-0.003480716,0.014312213,0.020059874,0.009391189
1778503986.837682962,12.486267090,0.005970149,0.006453949,-0.000149548,0.006010468,-0.016130113,-0.001772272,0.999850265,0.011968484,-0.032282307,-0.003351867,0.016053697,0.008464577,0.004209995
1778503986.972532511,12.621116638,0.008210798,0.007066637,-0.000138617,0.006175511,-0.017388679,-0.002427140,0.999826788,0.012272215,-0.034808341,-0.004641500,0.014230507,0.006590585,0.002681891
1778503987.071503639,12.720087767,0.007165915,0.004975078,-0.000373538,0.007750308,-0.019156411,-0.001544667,0.999785266,0.015450075,-0.038337929,-0.002793790,0.000103091,-0.007845961,0.000762354
1778503987.167974949,12.816559076,0.003864331,0.003187805,0.000488025,0.007751371,-0.021007064,-0.001511374,0.999748136,0.015449603,-0.042039359,-0.002698707,-0.020387454,-0.014525062,0.001966783
1778503987.269633055,12.918217182,0.001482801,0.001225773,0.000878953,0.008010574,-0.020617654,-0.002698250,0.999751700,0.015920142,-0.041280022,-0.005069182,-0.028140174,-0.019856850,0.002219315
1778503987.372530222,13.021114349,-0.001077780,-0.000266263,0.000051093,0.006517708,-0.020362339,-0.002506191,0.999768280,0.012941441,-0.040759195,-0.004749751,-0.033054888,-0.017577233,-0.000354228
1778503987.467851877,13.116436005,-0.002275451,0.001370366,0.000086324,0.003585098,-0.019075189,-0.000666701,0.999811402,0.007148674,-0.038157222,-0.001197249,-0.028796145,0.001554579,0.000353081
1778503987.570561171,13.219145298,-0.000592324,0.003123528,-0.000543633,0.002899429,-0.017014380,-0.002696336,0.999847405,0.005709560,-0.034045780,-0.005296280,-0.010996768,0.013491617,-0.000637256
1778503987.672288895,13.320873022,0.000765048,0.002642959,-0.001747124,0.003469360,-0.017003762,-0.001158337,0.999848736,0.006902326,-0.034016976,-0.002199614,-0.002257314,0.010083416,-0.003551151
1778503987.759591579,13.408175707,0.003376173,0.001489541,-0.001493926,0.004756424,-0.015800036,-0.000282758,0.999863818,0.009507509,-0.031603719,-0.000415344,0.010069504,0.002210149,-0.001681739
1778503987.865760088,13.514344215,0.003747265,0.003030291,-0.002406893,0.003430333,-0.017129384,0.001035569,0.999846861,0.006899195,-0.034253116,0.002189627,0.006426355,0.012124351,-0.003790894
1778503987.947951794,13.596535921,0.005122443,0.003759892,-0.002530801,0.003692585,-0.016146668,-0.000523853,0.999862678,0.007371151,-0.032298385,-0.000928801,0.011124851,0.014086226,-0.003196556
1778503988.068421602,13.717005730,0.005383908,0.006072903,-0.000773121,0.004067029,-0.016475068,-0.002104522,0.999853791,0.008067997,-0.032968409,-0.004076646,0.007037858,0.019206415,0.001931567
1778503988.169803619,13.818387747,0.009659859,0.006129170,-0.000112507,0.004939604,-0.014034683,-0.002693341,0.999885680,0.009806506,-0.028096461,-0.005249511,0.025665213,0.013073190,0.003634817
1778503988.268705845,13.917289972,0.007161734,0.006439409,0.001476718,0.004933875,-0.018507670,-0.002145306,0.999814243,0.009793380,-0.037038101,-0.004110016,0.001319584,0.010636495,0.005579047
1778503988.367817402,14.016401529,0.007342940,0.005693172,0.001356991,0.007011662,-0.017554758,-0.004065081,0.999813054,0.013887012,-0.035167208,-0.007887426,0.000779104,0.000204677,0.003854576
1778503988.471840143,14.120424271,0.006988039,0.004812321,0.000993712,0.007709171,-0.018441787,-0.001623642,0.999798896,0.015366427,-0.036909569,-0.002964313,-0.004131280,-0.007535863,0.001909605
1778503988.571666956,14.220251083,0.005694506,0.005059894,0.000047999,0.006652527,-0.020374436,-0.003715536,0.999763383,0.013161836,-0.040799984,-0.007164255,-0.014714417,-0.004183608,-0.001283312
1778503988.666273832,14.314857960,0.004987160,0.003997679,-0.000361639,0.006184035,-0.020287647,-0.002640766,0.999771572,0.012268517,-0.040609848,-0.005033578,-0.017804738,-0.007255689,-0.002157369
1778503988.770420551,14.419004679,0.005820578,0.003472261,-0.000892479,0.006580803,-0.020807524,-0.001462855,0.999760771,0.013109318,-0.041636376,-0.002653452,-0.015252732,-0.008165847,-0.002955076
1778503988.866101742,14.514685869,0.004702243,0.003777977,-0.000830709,0.005502316,-0.020926526,-0.002743068,0.999762112,0.010896982,-0.041885529,-0.005259180,-0.020832609,-0.002628015,-0.001961993
1778503988.970437288,14.619021416,0.001488510,0.003914908,-0.000300250,0.005060006,-0.020578883,-0.002545431,0.999772187,0.010021609,-0.041185792,-0.004885607,-0.031085651,0.000216646,-0.000233910
1778503989.069732189,14.718316317,0.000777476,0.003575162,-0.000759342,0.005838991,-0.018283548,-0.003046157,0.999811152,0.011572398,-0.036603937,-0.005881623,-0.022893600,-0.001953803,-0.000924456
1778503989.169706821,14.818290949,0.001906523,0.001483508,-0.001141627,0.006706078,-0.016243307,-0.001687347,0.999844156,0.013362709,-0.032509908,-0.003157984,-0.007227494,-0.011876454,-0.001229713
1778503989.249615908,14.898200035,0.001891850,0.000499995,-0.000717881,0.006626430,-0.016223495,-0.003018640,0.999841876,0.013160142,-0.032487579,-0.005824425,-0.004344431,-0.013006671,0.000158939
1778503989.371588469,15.020172596,0.005358629,0.002103952,-0.003043414,0.003996950,-0.013376418,-0.005159618,0.999889231,0.007857882,-0.026794324,-0.010215007,0.018435209,0.003949601,-0.004900002
1778503989.472654104,15.121238232,0.007238588,0.003027639,-0.003334919,0.002686608,-0.016854681,-0.003407398,0.999848534,0.005260557,-0.033728960,-0.006727077,0.016160928,0.011520796,-0.004629782
1778503989.566159725,15.214743853,0.007090507,0.004982248,-0.003105562,0.001781856,-0.017449701,-0.004489369,0.999836076,0.003408536,-0.034916774,-0.008920635,0.008847927,0.021563622,-0.003032533
1778503989.651623726,15.300207853,0.007629718,0.004827201,-0.003664447,0.003497097,-0.018997300,-0.004251180,0.999804381,0.006836299,-0.038026064,-0.008373977,0.003959494,0.015174826,-0.004363373
1778503989.770107031,15.418691158,0.009841449,0.006193822,-0.005496683,0.003304288,-0.017464456,-0.004285426,0.999832841,0.006461778,-0.034958515,-0.008459274,0.010402127,0.017600964,-0.007279320
1778503989.868436337,15.517020464,0.007544843,0.007248926,-0.006214253,0.002650484,-0.020265466,-0.006218394,0.999771783,0.005051898,-0.040565770,-0.012336986,-0.008808344,0.020236842,-0.008128413
1778503989.968301296,15.616885424,0.009004721,0.007391694,-0.005972605,0.004459416,-0.018810372,-0.006639796,0.999791076,0.008673440,-0.037681019,-0.013118740,-0.002572323,0.013349668,-0.005116074
1778503990.056801796,15.705385923,0.008852599,0.007067483,-0.006006638,0.005609289,-0.017801263,-0.006686959,0.999803448,0.010985513,-0.035678116,-0.013180353,-0.002771820,0.005949424,-0.004299906
1778503990.164212465,15.812796593,0.011020904,0.005162052,-0.006473437,0.006755429,-0.016661212,-0.003356479,0.999832737,0.013404615,-0.033368392,-0.006490386,0.006971826,-0.007156748,-0.004016902
1778503990.269488573,15.918072701,0.008316247,0.005746569,-0.004371308,0.004806237,-0.018778543,-0.004638346,0.999801356,0.009443177,-0.037603072,-0.009100901,-0.010112069,0.000300265,0.001650652
1778503990.371880531,16.020464659,0.006317520,0.006348910,-0.004837032,0.004259685,-0.020261938,-0.005066364,0.999772795,0.008319066,-0.040568958,-0.009966172,-0.019819358,0.004718702,-0.000208071
1778503990.472379923,16.120964050,0.003267691,0.003955980,-0.003499291,0.006761101,-0.019436729,-0.004230387,0.999779278,0.013365293,-0.038931916,-0.008202386,-0.027691000,-0.011414173,0.002894213
1778503990.572053671,16.220637798,0.002533840,0.003757973,-0.001377085,0.005273938,-0.018497356,-0.005282316,0.999801045,0.010357654,-0.037051546,-0.010374730,-0.022615843,-0.006390284,0.008022444
1778503990.664774179,16.313358307,0.001742414,0.003572096,-0.000815838,0.004791657,-0.019731068,-0.002605015,0.999790447,0.009486043,-0.039489093,-0.005023787,-0.022570834,-0.003958879,0.007557688
1778503990.772579670,16.421163797,0.002224481,0.003585191,0.000200824,0.004300270,-0.020754235,-0.003264055,0.999770031,0.008470483,-0.041538943,-0.006353635,-0.019172834,-0.000090691,0.007977717
1778503990.872007132,16.520591259,0.002471733,0.001100791,0.000719138,0.005707530,-0.020470054,-0.002727418,0.999770455,0.011310512,-0.040973307,-0.005224326,-0.016337989,-0.011730479,0.007234569
1778503990.970181465,16.618765593,0.000724732,0.000683447,0.001998945,0.004734686,-0.019843045,-0.004180147,0.999783158,0.009308903,-0.039727517,-0.008177124,-0.020938857,-0.007056584,0.008890914
1778503991.071342945,16.719927073,0.002136862,0.002314504,0.001280306,0.002782019,-0.017974260,-0.003945256,0.999826796,0.005424784,-0.035972003,-0.007794258,-0.007402508,0.007354508,0.005515989
1778503991.172614574,16.821198702,0.001877702,0.003603201,-0.001268461,0.001963753,-0.017337871,-0.003164147,0.999842753,0.003819476,-0.034689673,-0.006263013,-0.004758853,0.015132677,-0.002277895
1778503991.268323421,16.916907549,0.004948499,0.004443521,-0.002832024,0.002264080,-0.016383162,-0.003002561,0.999858715,0.004431533,-0.032781161,-0.005933310,0.010431935,0.017102411,-0.005100140
1778503991.369471312,17.018055439,0.004670408,0.005244722,-0.004033422,0.003239737,-0.016266949,-0.002535099,0.999859222,0.006399519,-0.032551493,-0.004966734,0.007580820,0.015702272,-0.007041200
1778503991.472135067,17.120719194,0.002947065,0.005549981,-0.003544652,0.004137468,-0.018320634,-0.000409297,0.999823519,0.008264121,-0.036646390,-0.000667296,-0.004803549,0.011433207,-0.004311689
1778503991.568235874,17.216820002,0.003395760,0.006742009,-0.003045361,0.003252360,-0.017209731,-0.001722995,0.999845127,0.006448276,-0.034432143,-0.003335495,-0.000978846,0.015562825,-0.001767939
1778503991.637707710,17.286291838,0.003708620,0.005094857,-0.002085861,0.004976636,-0.017148666,-0.001739284,0.999839053,0.009898007,-0.034315858,-0.003309277,0.000376900,0.002094224,0.001080877
1778503991.743732691,17.392316818,0.003208211,0.003486703,-0.001739224,0.006534392,-0.018254035,-0.001873330,0.999810273,0.013006958,-0.036533753,-0.003509740,-0.004057546,-0.008501117,0.001589403
1778503991.862485409,17.511069536,0.002365842,0.002386894,-0.003569324,0.006652788,-0.016992150,-0.000747893,0.999833210,0.013286008,-0.033995130,-0.001270180,-0.003722647,-0.011864130,-0.003621671
1778503991.929607630,17.578191757,0.004419429,0.001775553,-0.003979956,0.006162727,-0.016117603,-0.000001081,0.999851111,0.012330303,-0.032236003,0.000196597,0.007095903,-0.011851064,-0.003821472
1778503992.061795235,17.710379362,0.003402923,0.002433924,-0.003711077,0.004454469,-0.017632361,-0.002360813,0.999831828,0.008829797,-0.035287147,-0.004566605,-0.000519178,-0.002223789,-0.002373631
1778503992.164625406,17.813209534,0.002874017,0.002591892,-0.002810771,0.003735078,-0.018414836,-0.002447957,0.999820459,0.007383737,-0.036849684,-0.004760723,-0.004692979,0.001794337,0.000300343
1778503992.268282413,17.916866541,0.003338886,0.003310578,-0.001815452,0.003244274,-0.017256992,-0.004040959,0.999837658,0.006351857,-0.034541469,-0.007973474,-0.000814576,0.006741140,0.002765986
1778503992.369692087,18.018276215,0.002641406,0.006680224,-0.001530129,0.001868884,-0.018008468,-0.004689322,0.999825091,0.003570545,-0.036035963,-0.009315874,-0.004737737,0.023015420,0.002905864
1778503992.471996069,18.120580196,0.002251722,0.006778124,-0.001601233,0.003965704,-0.019873065,-0.003941648,0.999786876,0.007779286,-0.039779412,-0.007730186,-0.009900258,0.014468644,0.001663303
1778503992.572405815,18.220989943,0.000300927,0.005743073,-0.001056561,0.005469326,-0.021198947,-0.004321694,0.999750976,0.010762600,-0.042447356,-0.008417029,-0.020914401,0.002523435,0.002135183
1778503992.672245979,18.320830107,0.000150717,0.004374902,0.000502289,0.006361903,-0.021568801,-0.003153153,0.999742152,0.012596580,-0.043180016,-0.006035905,-0.021336849,-0.007059442,0.005340042
1778503992.771903515,18.420487642,0.000146957,0.002962043,0.002020579,0.006449974,-0.021629128,-0.004287129,0.999736065,0.012723366,-0.043315686,-0.008300861,-0.020525596,-0.012106147,0.007808947
1778503992.853531837,18.502115965,0.001131304,0.001458757,0.001194933,0.006971787,-0.021402985,-0.004066176,0.999738352,0.013778961,-0.042864592,-0.007839072,-0.015430607,-0.017378910,0.004227166
1778503992.953586817,18.602170944,0.001651064,0.002084548,-0.000004302,0.003761614,-0.021512893,-0.003580466,0.999755083,0.007374233,-0.043055487,-0.007003881,-0.013541717,-0.003701818,0.000352284
1778503993.054188013,18.702772141,0.001086326,0.003446029,0.000609264,0.001357861,-0.021756948,-0.004363305,0.999752846,0.002527583,-0.043528735,-0.008673692,-0.017688280,0.010441162,0.002250250
1778503993.146737576,18.795321703,0.000465702,0.005321194,0.000141523,0.001233308,-0.020793006,-0.003920941,0.999775353,0.002305001,-0.041598337,-0.007795654,-0.017686826,0.018963360,0.000970143
1778503993.241841316,18.890425444,0.001437862,0.002949755,-0.001470267,0.004312342,-0.021214108,-0.002488690,0.999762558,0.008524829,-0.042452356,-0.004797573,-0.013422112,0.001063542,-0.003823501
1778503993.358537912,19.007122040,0.001715953,0.002507967,-0.001820442,0.003993631,-0.020177902,-0.003453680,0.999782464,0.007852631,-0.040385588,-0.006750247,-0.011054275,0.000857678,-0.003426894
1778503993.460504293,19.109088421,0.002446239,0.002888829,-0.000521906,0.003641890,-0.020312647,-0.001336871,0.999786150,0.007233947,-0.040637528,-0.002527307,-0.009542844,0.003751378,0.000794398
